num_links,num_words,num_special_chars,has_spammy_keywords,label
0,40,2,0,NOT SPAM
1,185,3,1,NOT SPAM
3,96,18,1,SPAM
3,176,1,0,NOT SPAM
2,16,10,1,NOT SPAM
1,94,10,0,NOT SPAM
1,72,18,0,NOT SPAM
0,112,1,1,NOT SPAM
1,155,4,0,NOT SPAM
2,108,18,0,SPAM
0,92,8,0,NOT SPAM
3,99,6,1,NOT SPAM
2,130,11,1,SPAM
4,34,18,1,NOT SPAM
1,67,17,1,NOT SPAM
4,7,17,1,NOT SPAM
2,166,8,0,NOT SPAM
1,106,1,0,NOT SPAM
5,96,1,1,NOT SPAM
5,181,14,1,SPAM
2,176,15,0,SPAM
2,173,13,0,SPAM
3,52,18,0,NOT SPAM
3,12,14,1,NOT SPAM
2,139,2,0,NOT SPAM
3,41,5,1,NOT SPAM
2,187,5,1,SPAM
0,75,19,0,NOT SPAM
2,182,8,0,SPAM
4,86,10,1,NOT SPAM
0,116,3,1,NOT SPAM
4,107,13,0,NOT SPAM
0,25,12,0,NOT SPAM
2,38,14,1,NOT SPAM
0,181,16,0,SPAM
1,31,7,1,NOT SPAM
2,12,10,0,NOT SPAM
1,166,10,0,SPAM
4,22,15,1,NOT SPAM
2,183,2,0,NOT SPAM
0,144,14,0,SPAM
1,55,12,1,NOT SPAM
4,195,6,1,SPAM
6,172,4,0,NOT SPAM
1,154,11,1,SPAM
3,140,2,0,NOT SPAM
2,160,11,1,SPAM
0,182,4,1,SPAM
4,51,18,1,NOT SPAM
3,60,18,0,NOT SPAM
0,164,0,0,NOT SPAM
0,143,19,0,SPAM
2,153,11,1,SPAM
3,158,5,1,NOT SPAM
2,146,17,0,SPAM
2,83,15,0,NOT SPAM
1,18,10,1,NOT SPAM
3,104,9,0,NOT SPAM
3,7,2,0,NOT SPAM
1,189,17,0,SPAM
1,126,11,1,NOT SPAM
2,11,13,0,NOT SPAM
3,43,3,1,NOT SPAM
2,189,9,0,SPAM
2,119,6,0,NOT SPAM
1,114,15,1,NOT SPAM
4,69,8,1,NOT SPAM
1,29,2,1,NOT SPAM
0,35,1,0,NOT SPAM
3,90,5,0,NOT SPAM
0,142,9,0,NOT SPAM
2,81,3,0,NOT SPAM
3,141,3,0,NOT SPAM
3,126,9,0,NOT SPAM
3,12,9,1,NOT SPAM
1,101,12,1,NOT SPAM
2,23,5,0,NOT SPAM
2,34,6,1,NOT SPAM
0,13,4,1,NOT SPAM
0,87,14,0,NOT SPAM
2,51,7,1,NOT SPAM
2,178,9,0,SPAM
3,94,11,1,NOT SPAM
3,5,16,0,NOT SPAM
1,135,15,1,SPAM
2,166,0,1,NOT SPAM
1,157,3,0,NOT SPAM
1,162,7,0,NOT SPAM
0,5,5,1,NOT SPAM
3,127,9,0,NOT SPAM
2,150,17,1,SPAM
2,165,12,0,SPAM
0,141,4,1,NOT SPAM
3,139,11,1,SPAM
2,34,17,0,NOT SPAM
3,81,7,0,NOT SPAM
2,85,13,1,NOT SPAM
5,17,14,0,NOT SPAM
3,17,4,1,NOT SPAM
0,46,4,0,NOT SPAM
3,128,16,0,SPAM
2,105,12,0,NOT SPAM
4,82,16,0,NOT SPAM
2,195,10,1,SPAM
4,111,0,0,NOT SPAM
4,40,12,1,NOT SPAM
2,39,17,1,NOT SPAM
2,178,5,1,SPAM
3,177,12,0,SPAM
2,60,19,1,NOT SPAM
2,91,10,1,NOT SPAM
3,9,18,0,NOT SPAM
3,176,19,0,SPAM
2,125,8,1,NOT SPAM
2,160,12,0,SPAM
2,91,14,1,NOT SPAM
4,174,10,1,SPAM
4,102,15,1,SPAM
3,163,16,1,SPAM
2,139,4,0,NOT SPAM
4,11,13,1,NOT SPAM
2,8,14,0,NOT SPAM
2,112,8,0,NOT SPAM
6,132,13,1,SPAM
1,36,9,1,NOT SPAM
0,32,12,1,NOT SPAM
1,188,16,0,SPAM
1,8,0,0,NOT SPAM
2,113,13,0,NOT SPAM
0,12,11,1,NOT SPAM
5,146,6,1,NOT SPAM
4,34,2,1,NOT SPAM
3,135,0,0,NOT SPAM
2,134,12,0,NOT SPAM
1,14,1,1,NOT SPAM
2,74,8,1,NOT SPAM
3,123,17,0,SPAM
4,75,3,1,NOT SPAM
1,148,15,1,SPAM
0,74,5,1,NOT SPAM
1,95,19,0,SPAM
0,124,2,0,NOT SPAM
2,154,10,1,SPAM
2,39,4,0,NOT SPAM
0,128,0,0,NOT SPAM
0,116,7,1,NOT SPAM
0,106,18,1,SPAM
0,181,3,1,NOT SPAM
2,134,8,1,NOT SPAM
3,198,2,1,SPAM
2,151,4,0,NOT SPAM
2,136,15,0,SPAM
3,86,7,0,NOT SPAM
2,108,5,0,NOT SPAM
3,45,2,0,NOT SPAM
3,60,15,1,NOT SPAM
3,59,7,1,NOT SPAM
2,163,12,1,SPAM
0,131,4,1,NOT SPAM
4,154,5,0,NOT SPAM
1,79,2,1,NOT SPAM
2,180,7,1,SPAM
3,84,3,1,NOT SPAM
5,132,16,1,SPAM
1,136,7,1,NOT SPAM
2,153,18,0,SPAM
2,173,13,1,SPAM
3,49,8,0,NOT SPAM
3,88,11,0,NOT SPAM
1,12,12,1,NOT SPAM
4,111,7,0,NOT SPAM
2,121,2,0,NOT SPAM
3,13,14,1,NOT SPAM
1,150,19,0,SPAM
3,35,18,0,NOT SPAM
1,39,3,1,NOT SPAM
1,162,1,1,NOT SPAM
1,22,4,1,NOT SPAM
4,173,1,0,NOT SPAM
2,28,6,0,NOT SPAM
0,90,10,0,NOT SPAM
1,52,11,0,NOT SPAM
4,146,3,1,NOT SPAM
1,151,2,1,NOT SPAM
1,64,7,0,NOT SPAM
3,97,17,0,NOT SPAM
0,26,4,0,NOT SPAM
1,34,15,0,NOT SPAM
1,147,11,1,NOT SPAM
2,25,8,0,NOT SPAM
2,158,7,1,SPAM
1,104,4,1,NOT SPAM
2,16,19,1,NOT SPAM
1,139,18,0,SPAM
2,107,14,1,NOT SPAM
2,39,19,1,NOT SPAM
4,72,10,0,NOT SPAM
1,134,19,0,SPAM
4,24,12,1,NOT SPAM
3,51,12,0,NOT SPAM
3,88,16,0,NOT SPAM
1,16,15,0,NOT SPAM
3,57,16,0,NOT SPAM
2,21,18,1,NOT SPAM
2,22,13,1,NOT SPAM
1,108,6,0,NOT SPAM
1,156,8,1,SPAM
0,76,1,1,NOT SPAM
3,169,18,1,SPAM
3,109,5,1,NOT SPAM
3,162,0,0,NOT SPAM
1,88,6,0,NOT SPAM
1,56,15,0,NOT SPAM
1,155,1,1,NOT SPAM
6,41,3,0,NOT SPAM
3,127,19,0,SPAM
1,101,13,0,NOT SPAM
4,156,10,1,SPAM
1,104,8,1,NOT SPAM
1,124,4,1,NOT SPAM
2,54,2,1,NOT SPAM
0,152,19,1,SPAM
2,51,1,0,NOT SPAM
0,22,9,0,NOT SPAM
1,126,9,1,NOT SPAM
3,30,6,0,NOT SPAM
3,124,14,0,SPAM
2,75,4,0,NOT SPAM
1,47,7,0,NOT SPAM
0,51,17,1,NOT SPAM
2,89,19,0,SPAM
1,47,5,1,NOT SPAM
2,132,10,1,SPAM
4,164,7,1,SPAM
1,11,3,1,NOT SPAM
4,36,6,0,NOT SPAM
0,92,1,1,NOT SPAM
1,69,14,0,NOT SPAM
0,62,8,0,NOT SPAM
1,185,18,1,SPAM
1,96,18,1,NOT SPAM
5,38,4,1,NOT SPAM
1,94,18,1,SPAM
1,188,2,1,NOT SPAM
0,70,11,0,NOT SPAM
3,164,6,0,SPAM
2,102,4,1,NOT SPAM
2,54,11,1,NOT SPAM
2,28,3,1,NOT SPAM
3,178,19,1,SPAM
1,135,18,1,SPAM
1,118,12,1,NOT SPAM
1,14,14,0,NOT SPAM
3,138,9,0,NOT SPAM
4,102,0,1,NOT SPAM
3,56,2,1,NOT SPAM
0,54,17,1,NOT SPAM
3,114,15,1,SPAM
3,62,11,0,NOT SPAM
0,184,15,0,SPAM
3,17,10,1,NOT SPAM
4,129,10,0,NOT SPAM
1,63,13,1,NOT SPAM
3,171,16,0,SPAM
2,57,18,0,NOT SPAM
1,190,10,1,SPAM
5,24,3,1,NOT SPAM
1,195,9,0,SPAM
0,100,18,0,SPAM
2,14,3,0,NOT SPAM
1,158,10,0,SPAM
4,151,6,0,SPAM
1,65,19,1,NOT SPAM
1,81,8,1,NOT SPAM
2,122,1,0,NOT SPAM
1,166,0,0,NOT SPAM
3,88,7,0,NOT SPAM
5,176,18,1,SPAM
1,22,15,1,NOT SPAM
2,125,13,1,SPAM
3,116,3,0,NOT SPAM
3,76,18,0,NOT SPAM
3,148,5,1,NOT SPAM
2,108,14,1,SPAM
0,81,12,1,NOT SPAM
2,30,18,1,NOT SPAM
3,197,3,0,SPAM
2,198,1,1,SPAM
0,107,2,0,NOT SPAM
3,159,13,0,SPAM
4,8,3,0,NOT SPAM
1,55,15,0,NOT SPAM
4,135,10,0,SPAM
0,91,12,0,NOT SPAM
3,70,0,0,NOT SPAM
3,148,12,1,SPAM
3,32,14,1,NOT SPAM
3,48,6,1,NOT SPAM
2,150,4,1,NOT SPAM
1,6,5,0,NOT SPAM
3,176,8,0,SPAM
1,152,5,0,NOT SPAM
3,60,5,0,NOT SPAM
3,124,1,1,NOT SPAM
3,108,5,0,NOT SPAM
2,155,9,1,SPAM
3,122,4,0,NOT SPAM
1,64,19,1,NOT SPAM
2,177,11,1,SPAM
1,51,5,1,NOT SPAM
4,82,5,0,NOT SPAM
3,169,7,1,SPAM
4,140,16,1,SPAM
4,137,17,0,SPAM
4,27,10,0,NOT SPAM
4,109,0,1,NOT SPAM
1,14,6,0,NOT SPAM
0,117,7,1,NOT SPAM
0,31,2,0,NOT SPAM
4,103,18,1,SPAM
3,5,15,0,NOT SPAM
0,75,7,0,NOT SPAM
1,119,5,1,NOT SPAM
2,140,1,1,NOT SPAM
1,143,11,0,NOT SPAM
1,131,5,0,NOT SPAM
6,120,13,1,SPAM
1,160,6,0,NOT SPAM
2,38,8,0,NOT SPAM
0,175,6,1,SPAM
1,160,14,0,SPAM
1,181,11,0,SPAM
2,193,16,1,SPAM
1,169,14,1,SPAM
0,135,14,0,SPAM
1,13,13,0,NOT SPAM
3,93,10,1,NOT SPAM
1,134,10,1,NOT SPAM
1,27,19,1,NOT SPAM
3,183,12,1,SPAM
3,149,12,1,SPAM
1,157,7,0,NOT SPAM
0,159,6,0,NOT SPAM
4,24,19,0,NOT SPAM
2,77,12,1,NOT SPAM
1,168,10,1,SPAM
3,160,18,1,SPAM
1,33,5,0,NOT SPAM
1,124,7,0,NOT SPAM
4,174,18,1,SPAM
4,62,4,0,NOT SPAM
1,122,9,1,NOT SPAM
2,36,0,0,NOT SPAM
4,144,11,0,SPAM
2,162,6,1,SPAM
2,64,7,1,NOT SPAM
1,143,17,1,SPAM
2,105,6,1,NOT SPAM
1,143,13,1,SPAM
3,116,19,0,SPAM
4,115,17,0,SPAM
3,84,3,0,NOT SPAM
1,103,9,1,NOT SPAM
0,182,10,1,SPAM
1,5,10,1,NOT SPAM
4,93,19,0,SPAM
1,117,18,1,SPAM
2,31,0,1,NOT SPAM
0,120,1,0,NOT SPAM
5,36,8,0,NOT SPAM
2,10,16,1,NOT SPAM
1,45,4,0,NOT SPAM
3,168,1,0,NOT SPAM
4,171,3,1,SPAM
1,91,6,0,NOT SPAM
1,162,16,0,SPAM
4,61,2,1,NOT SPAM
4,143,8,0,NOT SPAM
1,94,0,0,NOT SPAM
2,135,19,0,SPAM
3,52,15,1,NOT SPAM
2,138,2,1,NOT SPAM
3,11,18,0,NOT SPAM
2,48,15,1,NOT SPAM
8,65,0,0,NOT SPAM
2,186,11,0,SPAM
1,183,19,1,SPAM
1,90,5,1,NOT SPAM
0,52,2,1,NOT SPAM
0,65,6,1,NOT SPAM
2,101,2,0,NOT SPAM
1,172,12,0,SPAM
3,135,15,0,SPAM
2,162,13,1,SPAM
1,156,8,1,SPAM
1,199,7,1,SPAM
2,6,14,1,NOT SPAM
4,48,18,0,NOT SPAM
2,172,12,0,SPAM
2,23,13,1,NOT SPAM
1,195,10,1,SPAM
1,156,17,0,SPAM
1,54,2,1,NOT SPAM
1,24,3,1,NOT SPAM
2,61,2,0,NOT SPAM
2,117,12,0,NOT SPAM
4,54,15,0,NOT SPAM
3,99,12,1,NOT SPAM
4,109,9,1,NOT SPAM
5,190,17,1,SPAM
3,163,7,1,SPAM
2,169,6,1,SPAM
1,111,16,0,NOT SPAM
3,97,5,0,NOT SPAM
2,8,14,0,NOT SPAM
0,190,8,0,SPAM
4,142,9,1,SPAM
3,67,7,0,NOT SPAM
2,168,6,0,SPAM
0,187,4,0,NOT SPAM
1,61,17,0,NOT SPAM
6,175,15,1,SPAM
1,109,14,1,NOT SPAM
3,69,9,0,NOT SPAM
2,144,0,1,NOT SPAM
4,66,5,0,NOT SPAM
0,156,14,0,SPAM
2,134,1,0,NOT SPAM
3,179,11,1,SPAM
1,130,0,0,NOT SPAM
0,188,14,1,SPAM
1,148,12,1,SPAM
4,166,0,1,NOT SPAM
2,150,0,1,NOT SPAM
1,33,3,0,NOT SPAM
1,186,13,1,SPAM
2,55,16,0,NOT SPAM
1,18,12,0,NOT SPAM
3,98,11,1,NOT SPAM
4,62,5,0,NOT SPAM
2,167,18,0,SPAM
2,141,19,1,SPAM
4,132,15,1,SPAM
1,41,15,1,NOT SPAM
1,107,11,1,NOT SPAM
2,16,19,0,NOT SPAM
1,89,19,0,SPAM
1,143,12,1,SPAM
3,31,0,1,NOT SPAM
5,92,17,0,SPAM
3,175,1,0,NOT SPAM
1,182,1,1,NOT SPAM
2,102,0,1,NOT SPAM
6,24,9,1,NOT SPAM
1,145,0,1,NOT SPAM
2,51,13,1,NOT SPAM
4,12,7,1,NOT SPAM
3,75,0,1,NOT SPAM
2,68,13,0,NOT SPAM
0,48,9,0,NOT SPAM
5,16,18,0,NOT SPAM
0,109,7,0,NOT SPAM
1,8,1,0,NOT SPAM
2,44,3,0,NOT SPAM
2,151,11,1,SPAM
4,186,8,1,SPAM
3,5,0,1,NOT SPAM
2,123,7,1,NOT SPAM
2,145,16,1,SPAM
1,54,15,0,NOT SPAM
1,185,14,0,SPAM
1,174,8,0,SPAM
6,113,7,0,NOT SPAM
0,157,19,0,SPAM
3,48,13,0,NOT SPAM
4,113,11,0,NOT SPAM
3,102,14,0,NOT SPAM
3,193,3,1,SPAM
0,85,3,0,NOT SPAM
0,153,1,1,NOT SPAM
2,183,3,1,NOT SPAM
2,80,19,1,SPAM
0,84,17,0,NOT SPAM
1,56,14,0,NOT SPAM
0,67,7,0,NOT SPAM
6,88,9,0,NOT SPAM
2,186,1,0,SPAM
5,142,8,0,SPAM
4,91,15,1,NOT SPAM
1,115,11,0,NOT SPAM
4,63,4,0,NOT SPAM
4,12,6,0,NOT SPAM
2,55,14,0,NOT SPAM
1,137,12,0,NOT SPAM
2,80,7,0,NOT SPAM
2,174,18,1,SPAM
2,82,18,0,NOT SPAM
4,128,4,0,NOT SPAM
0,16,17,0,NOT SPAM
1,28,16,1,NOT SPAM
1,49,6,1,NOT SPAM
2,57,13,1,NOT SPAM
3,185,14,1,SPAM
0,149,16,0,SPAM
1,197,2,0,NOT SPAM
1,122,12,0,NOT SPAM
0,190,10,1,SPAM
1,41,2,0,NOT SPAM
2,79,5,0,NOT SPAM
1,174,5,1,SPAM
2,83,5,0,NOT SPAM
3,172,5,1,SPAM
3,27,5,0,NOT SPAM
2,155,13,1,SPAM
2,53,10,0,NOT SPAM
0,132,15,1,SPAM
1,139,18,1,SPAM
1,41,6,1,NOT SPAM
2,148,5,1,NOT SPAM
6,42,10,1,NOT SPAM
1,103,3,0,NOT SPAM
1,172,0,0,NOT SPAM
3,33,8,0,NOT SPAM
4,107,12,1,NOT SPAM
1,149,7,1,NOT SPAM
2,152,1,0,NOT SPAM
2,114,15,1,NOT SPAM
1,157,18,0,SPAM
1,64,7,0,NOT SPAM
0,170,11,1,SPAM
1,67,10,0,NOT SPAM
2,43,8,1,NOT SPAM
3,130,9,1,NOT SPAM
2,196,0,1,SPAM
5,87,18,0,SPAM
1,25,16,0,NOT SPAM
1,36,3,1,NOT SPAM
1,32,11,0,NOT SPAM
3,107,19,1,SPAM
2,16,7,0,NOT SPAM
0,125,15,1,SPAM
2,115,0,1,NOT SPAM
2,83,8,0,NOT SPAM
1,96,10,0,NOT SPAM
0,124,11,1,NOT SPAM
1,89,8,0,NOT SPAM
3,84,5,1,NOT SPAM
1,155,8,0,SPAM
5,19,5,0,NOT SPAM
2,105,5,1,NOT SPAM
3,16,19,0,NOT SPAM
2,136,2,0,NOT SPAM
0,39,2,0,NOT SPAM
1,99,15,0,NOT SPAM
1,193,1,0,SPAM
3,31,3,0,NOT SPAM
4,129,8,1,NOT SPAM
2,165,6,0,NOT SPAM
3,17,2,0,NOT SPAM
0,169,12,1,SPAM
0,176,13,0,SPAM
1,6,8,1,NOT SPAM
2,170,0,0,NOT SPAM
2,41,11,0,NOT SPAM
2,191,0,0,NOT SPAM
2,118,8,1,NOT SPAM
0,124,6,0,NOT SPAM
2,73,2,1,NOT SPAM
1,22,3,0,NOT SPAM
0,52,6,0,NOT SPAM
1,85,14,1,NOT SPAM
1,70,0,0,NOT SPAM
0,181,5,1,SPAM
2,110,4,0,NOT SPAM
2,62,10,1,NOT SPAM
2,167,16,1,SPAM
2,82,2,1,NOT SPAM
0,190,11,0,SPAM
3,11,19,1,NOT SPAM
0,107,9,1,NOT SPAM
2,113,6,0,NOT SPAM
0,13,14,1,NOT SPAM
4,73,17,0,NOT SPAM
0,136,18,1,SPAM
5,164,0,1,NOT SPAM
4,137,12,1,SPAM
0,60,3,1,NOT SPAM
0,60,17,1,NOT SPAM
2,48,11,1,NOT SPAM
3,76,3,0,NOT SPAM
1,145,3,0,NOT SPAM
1,136,4,0,NOT SPAM
2,184,18,0,SPAM
4,19,8,0,NOT SPAM
1,124,6,0,NOT SPAM
1,114,6,1,NOT SPAM
0,86,11,1,NOT SPAM
1,88,9,1,NOT SPAM
0,5,19,0,NOT SPAM
1,197,12,0,SPAM
2,143,5,1,NOT SPAM
3,193,8,1,SPAM
1,97,18,0,SPAM
4,92,15,0,NOT SPAM
3,88,10,1,NOT SPAM
2,195,3,0,SPAM
1,170,0,0,NOT SPAM
3,49,11,0,NOT SPAM
3,78,3,1,NOT SPAM
2,72,4,0,NOT SPAM
1,8,5,1,NOT SPAM
2,52,13,1,NOT SPAM
2,101,0,0,NOT SPAM
4,141,7,1,NOT SPAM
1,94,14,1,NOT SPAM
0,179,11,1,SPAM
7,64,18,1,NOT SPAM
1,56,6,1,NOT SPAM
2,128,8,1,NOT SPAM
1,90,10,0,NOT SPAM
7,165,7,0,SPAM
1,190,3,0,SPAM
4,101,9,1,NOT SPAM
0,52,19,0,NOT SPAM
1,137,9,0,SPAM
3,31,7,1,NOT SPAM
5,173,13,1,SPAM
3,5,3,0,NOT SPAM
1,55,19,0,NOT SPAM
1,148,2,0,NOT SPAM
3,103,2,1,NOT SPAM
1,104,3,0,NOT SPAM
3,164,11,0,SPAM
2,107,17,1,SPAM
0,51,18,1,NOT SPAM
0,155,10,1,SPAM
2,19,17,0,NOT SPAM
3,158,13,1,SPAM
1,41,10,1,NOT SPAM
2,187,13,1,SPAM
1,134,2,1,NOT SPAM
1,80,1,1,NOT SPAM
1,151,8,0,NOT SPAM
3,36,7,0,NOT SPAM
1,59,4,0,NOT SPAM
4,103,8,0,NOT SPAM
3,60,4,0,NOT SPAM
4,33,12,1,NOT SPAM
2,113,10,0,NOT SPAM
1,88,10,1,NOT SPAM
1,168,19,0,SPAM
2,120,11,0,NOT SPAM
2,75,18,0,NOT SPAM
2,86,12,1,NOT SPAM
4,57,8,0,NOT SPAM
1,89,3,1,NOT SPAM
2,90,6,0,NOT SPAM
1,171,4,1,SPAM
1,80,6,0,NOT SPAM
3,15,7,1,NOT SPAM
1,80,13,1,NOT SPAM
4,34,9,0,NOT SPAM
2,83,5,0,NOT SPAM
0,111,4,0,NOT SPAM
5,185,14,0,SPAM
3,86,15,0,NOT SPAM
2,140,1,1,NOT SPAM
0,24,14,0,NOT SPAM
0,16,7,0,NOT SPAM
4,71,12,0,NOT SPAM
1,182,16,0,SPAM
1,130,14,1,SPAM
1,144,13,1,SPAM
4,58,18,1,SPAM
1,84,12,1,NOT SPAM
6,128,6,1,NOT SPAM
3,186,7,1,SPAM
0,78,6,1,NOT SPAM
1,151,18,1,SPAM
3,146,14,0,SPAM
2,184,6,0,SPAM
2,154,16,0,SPAM
2,136,17,1,SPAM
1,120,18,1,SPAM
1,63,2,0,NOT SPAM
2,166,6,0,SPAM
1,68,9,0,NOT SPAM
2,132,6,1,NOT SPAM
2,22,10,1,NOT SPAM
2,86,2,1,NOT SPAM
2,35,8,1,NOT SPAM
3,88,3,1,NOT SPAM
1,46,7,0,NOT SPAM
6,135,11,1,SPAM
2,89,7,1,NOT SPAM
1,187,14,1,SPAM
0,14,13,1,NOT SPAM
2,75,4,0,NOT SPAM
1,26,16,1,NOT SPAM
1,155,19,0,SPAM
1,80,10,0,NOT SPAM
1,17,14,0,NOT SPAM
2,172,12,1,SPAM
0,127,3,0,NOT SPAM
1,145,12,0,NOT SPAM
3,101,12,1,NOT SPAM
1,99,10,0,NOT SPAM
2,55,4,1,NOT SPAM
1,196,13,0,SPAM
0,87,2,0,NOT SPAM
3,100,17,1,SPAM
1,94,2,1,NOT SPAM
7,130,5,1,NOT SPAM
3,17,7,1,NOT SPAM
0,161,16,0,SPAM
3,179,0,0,NOT SPAM
3,158,6,0,NOT SPAM
3,122,17,1,SPAM
0,155,3,1,NOT SPAM
0,79,9,1,NOT SPAM
1,188,4,0,SPAM
2,23,7,0,NOT SPAM
1,102,12,1,NOT SPAM
7,115,16,0,SPAM
1,182,3,1,SPAM
0,112,9,1,NOT SPAM
2,39,7,1,NOT SPAM
3,181,9,0,SPAM
3,178,12,0,SPAM
2,97,11,0,NOT SPAM
2,104,12,1,NOT SPAM
1,185,9,0,SPAM
1,163,0,0,NOT SPAM
2,100,8,1,NOT SPAM
1,88,2,0,NOT SPAM
1,154,16,0,SPAM
3,71,9,1,NOT SPAM
2,140,18,0,SPAM
2,23,5,0,NOT SPAM
1,35,6,1,NOT SPAM
2,36,10,0,NOT SPAM
3,59,15,0,NOT SPAM
1,107,3,1,NOT SPAM
3,163,3,0,NOT SPAM
3,199,17,0,SPAM
2,55,17,0,NOT SPAM
3,126,6,0,NOT SPAM
6,96,10,0,NOT SPAM
3,159,4,0,NOT SPAM
1,180,17,1,SPAM
2,114,6,1,NOT SPAM
2,47,1,0,NOT SPAM
2,183,4,0,NOT SPAM
3,79,4,0,NOT SPAM
2,75,18,1,NOT SPAM
5,76,1,0,NOT SPAM
2,182,18,1,SPAM
0,193,4,0,SPAM
0,107,11,1,NOT SPAM
1,45,12,0,NOT SPAM
3,183,19,1,SPAM
1,82,6,0,NOT SPAM
1,28,1,1,NOT SPAM
2,34,13,0,NOT SPAM
1,56,4,0,NOT SPAM
2,182,19,0,SPAM
3,61,11,0,NOT SPAM
5,194,3,1,SPAM
3,83,16,0,NOT SPAM
1,121,15,1,NOT SPAM
3,185,9,1,SPAM
0,35,2,1,NOT SPAM
5,80,0,0,NOT SPAM
3,34,5,0,NOT SPAM
1,117,2,1,NOT SPAM
3,142,18,0,SPAM
0,176,6,1,SPAM
4,138,8,1,SPAM
2,159,11,1,SPAM
0,24,13,1,NOT SPAM
0,24,0,1,NOT SPAM
1,16,12,0,NOT SPAM
1,89,1,1,NOT SPAM
1,53,2,0,NOT SPAM
0,184,10,1,SPAM
2,14,4,0,NOT SPAM
3,9,1,1,NOT SPAM
2,68,13,0,NOT SPAM
1,190,12,0,SPAM
3,140,13,0,SPAM
1,162,2,1,NOT SPAM
5,21,7,1,NOT SPAM
2,71,12,1,NOT SPAM
2,25,11,0,NOT SPAM
4,20,17,0,NOT SPAM
1,31,17,0,NOT SPAM
0,119,16,1,NOT SPAM
3,10,6,1,NOT SPAM
1,46,12,1,NOT SPAM
1,148,12,1,SPAM
4,177,5,1,SPAM
2,7,18,1,NOT SPAM
1,44,18,1,NOT SPAM
3,24,15,1,NOT SPAM
1,11,2,1,NOT SPAM
3,63,13,0,NOT SPAM
4,143,5,0,NOT SPAM
4,97,16,1,NOT SPAM
1,56,15,1,NOT SPAM
4,135,1,0,NOT SPAM
0,25,8,1,NOT SPAM
0,185,12,0,SPAM
0,162,13,0,SPAM
1,15,19,0,NOT SPAM
4,157,11,0,SPAM
1,54,19,1,NOT SPAM
2,13,10,1,NOT SPAM
1,49,18,1,NOT SPAM
5,33,9,1,NOT SPAM
1,66,17,1,NOT SPAM
1,19,2,1,NOT SPAM
2,23,15,1,NOT SPAM
2,147,17,0,SPAM
2,171,13,0,SPAM
2,39,16,0,NOT SPAM
1,145,4,1,NOT SPAM
2,148,16,0,SPAM
4,71,13,1,NOT SPAM
4,99,2,1,NOT SPAM
4,59,14,1,NOT SPAM
4,197,11,0,SPAM
1,39,16,0,NOT SPAM
6,20,16,1,NOT SPAM
4,133,18,0,SPAM
2,182,6,0,SPAM
1,18,4,0,NOT SPAM
1,66,1,0,NOT SPAM
2,139,15,1,SPAM
4,155,12,1,SPAM
2,103,10,0,NOT SPAM
1,195,6,1,SPAM
4,33,2,1,NOT SPAM
1,154,5,1,NOT SPAM
3,97,4,1,NOT SPAM
6,10,0,1,NOT SPAM
0,161,0,1,NOT SPAM
3,93,17,0,NOT SPAM
3,6,2,1,NOT SPAM
2,196,18,1,SPAM
0,100,9,0,NOT SPAM
4,40,19,0,NOT SPAM
6,100,10,0,NOT SPAM
3,152,7,1,SPAM
3,187,19,0,SPAM
1,41,10,1,NOT SPAM
1,106,4,1,NOT SPAM
2,184,3,1,SPAM
2,73,12,0,NOT SPAM
2,74,5,1,NOT SPAM
2,154,1,0,NOT SPAM
2,111,5,1,NOT SPAM
4,19,9,1,NOT SPAM
2,102,3,0,NOT SPAM
0,51,15,1,NOT SPAM
2,112,9,1,NOT SPAM
2,112,0,1,NOT SPAM
3,73,12,1,NOT SPAM
2,56,13,0,NOT SPAM
3,171,11,1,SPAM
2,6,12,0,NOT SPAM
4,49,0,1,NOT SPAM
1,156,13,1,SPAM
1,193,7,0,SPAM
1,115,13,0,NOT SPAM
1,96,0,1,NOT SPAM
2,126,16,0,SPAM
3,69,15,0,NOT SPAM
7,185,11,1,SPAM
3,120,19,1,SPAM
2,153,4,0,NOT SPAM
2,131,17,0,SPAM
2,71,3,0,NOT SPAM
1,98,19,0,SPAM
1,133,10,1,NOT SPAM
3,63,7,1,NOT SPAM
3,119,8,1,NOT SPAM
3,120,19,1,SPAM
2,51,9,1,NOT SPAM
4,113,6,1,NOT SPAM
2,22,18,0,NOT SPAM
2,117,0,0,NOT SPAM
2,37,4,1,NOT SPAM
1,147,5,1,NOT SPAM
2,28,11,1,NOT SPAM
0,40,11,0,NOT SPAM
3,64,13,0,NOT SPAM
3,166,6,0,NOT SPAM
3,94,19,0,SPAM
3,55,19,0,NOT SPAM
1,172,13,1,SPAM
1,154,15,1,SPAM
2,148,8,1,NOT SPAM
2,108,1,0,NOT SPAM
0,174,16,0,SPAM
0,20,3,0,NOT SPAM
0,137,13,0,SPAM
2,138,13,0,NOT SPAM
1,174,14,1,SPAM
3,34,11,1,NOT SPAM
1,164,12,0,SPAM
2,185,9,1,SPAM
3,151,15,0,SPAM
1,55,14,0,NOT SPAM
4,160,7,0,SPAM
1,179,3,0,NOT SPAM
2,76,0,0,NOT SPAM
1,132,13,1,SPAM
4,111,8,1,NOT SPAM
4,131,18,1,SPAM
0,133,5,1,NOT SPAM
3,189,15,0,SPAM
1,154,10,1,SPAM
2,98,10,0,NOT SPAM
0,62,13,0,NOT SPAM
2,17,10,0,NOT SPAM
